"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"3896","16931495","LOC339685","339685","uncharacterized LOC339685",0.329860093119609,2.78042107375914,1.0680688018525,0.306224057644047,0.464022300728229,-6.35277640146626
"3897","16931766","KLHDC7B","113730","kelch domain containing 7B",0.73906298774096,3.21868860522823,3.08764646443609,0.00926730243493454,0.0339525890990363,-3.17534196407026
"3898","16931770","CHKB-DT","100144603","CHKB divergent transcript",0.567563485979053,3.69668911491195,2.65868296141374,0.0206344090978483,0.0628003755151905,-3.95689036466389
"3899","16931815","SHANK3","85358","SH3 and multiple ankyrin repeat domains 3",1.04355688081773,4.94623281362109,4.25339800539419,0.00108721381985206,0.00746750201944314,-1.0291478897872
"3900","16931858","PSLNR","106146148","prostate enriched lncRNA",0.353586323522431,2.27625302386384,0.994723375336522,0.339243386325422,0.498597605990904,-6.42729705400004
"3901","16931936","TMEM121B","27439","transmembrane protein 121B",0.405862224288991,4.30257505593711,1.50853638413338,0.156939722217706,0.285363198687905,-5.81965417258062
"3902","16931957","ADA2","51816","adenosine deaminase 2",1.11191086318328,4.96760712988358,3.76414686773511,0.00263854937261152,0.0136074124394686,-1.92383100023535
"3903","16932023","MIR3198-1","100423025","microRNA 3198-1",-0.284189778002052,4.91606269862796,-1.08176391823783,0.300332912584501,0.457557435704101,-6.33837422668603
"3904","16932321","CLDN5","7122","claudin 5",0.228049938012866,3.37226021609987,1.13358129049111,0.278813793942704,0.433812902374791,-6.28252611107247
"3905","16932420","TRMT2A","27037","tRNA methyltransferase 2 homolog A",0.370582851817491,4.84595966992339,1.38267445050879,0.191617421700705,0.329115801302699,-5.98583800714687
"3906","16932458","LOC284865","284865","uncharacterized LOC284865",-0.145099386575341,3.36420358996646,-0.459957642061676,0.653658051875553,0.774409431282163,-6.82465992189192
"3907","16932521","RIMBP3","85376","RIMS binding protein 3",0.123580694257393,2.98849262314573,0.265406137540669,0.79514023446247,0.877120325693722,-6.89944012488728
"3908","16932716","P2RX6P","440799","purinergic receptor P2X 6 pseudogene",-0.427231871911481,2.05554643733776,-0.876583324133977,0.397690947595589,0.556767326633825,-6.53775879024895
"3909","16932732","USP41","373856","ubiquitin specific peptidase 41",-0.706977229607609,4.33004290459683,-3.53170378427638,0.00405134406162124,0.0181964804951998,-2.35363041162177
"3910","16932804","RIMBP3C","150221","RIMS binding protein 3C",0.297857540394227,3.60247980740706,0.70023201896537,0.496954802937018,0.646237668641419,-6.67943841466798
"3911","16932809","YDJC","150223","YdjC chitooligosaccharide deacetylase homolog",-0.253190273244069,4.25109451242297,-0.842065125205688,0.415997397377194,0.573729380578901,-6.56772515660067
"3912","16932914","ZNF280B","140883","zinc finger protein 280B",-0.1264970521345,3.9844234344728,-0.416992685234809,0.683947139945063,0.795566055129815,-6.84454112971884
"3913","16933009","IGLL1","3543","immunoglobulin lambda like polypeptide 1",0.362006094507342,3.56918035265721,1.13928599171421,0.276518602366689,0.430853043706563,-6.27624829380925
"3914","16933049","VPREB3","29802","V-set pre-B cell surrogate light chain 3",1.59823996764148,4.30222203524115,6.7734397168017,1.84316016607868e-05,0.000501156772429658,3.12401596406456
"3915","16933062","DERL3","91319","derlin 3",2.20482965746712,5.11387196966237,10.909008164309,1.22026812204687e-07,2.76874629071323e-05,8.14697399547962
"3916","16933109","GSTT4","25774","glutathione S-transferase theta 4",-0.260738691056368,4.12023414922227,-0.68123044688924,0.50848499942709,0.657033768003712,-6.69297486962851
"3917","16933140","GGT5","2687","gamma-glutamyltransferase 5",0.0484002049240715,6.24479243260086,0.14174790667694,0.889599289265534,0.937019901291374,-6.92633049295332
"3918","16933252","KIAA1671-AS1","100128531","KIAA1671 antisense RNA 1",-0.365673447789765,5.67241527942208,-1.33988092206849,0.204772990839665,0.345685294735086,-6.03996387456567
"3919","16933468","MIR3199-1","100423034","microRNA 3199-1",0.425798006847099,1.57732611494264,1.43438558278575,0.176663056239877,0.309160348419785,-5.91879608237126
"3920","16933691","ZMAT5","55954","zinc finger matrin-type 5",-0.618948057130751,5.06248708666854,-1.98333777218424,0.0703640800125706,0.158723224711249,-5.11249793071997
"3921","16933749","HORMAD2-AS1","101929664","HORMAD2 and MTMR3 antisense RNA 1",0.195171625126861,2.82997769201924,0.729392154568081,0.479569191527825,0.631871301612552,-6.65799906786511
"3922","16933760","LIF","3976","LIF interleukin 6 family cytokine",-0.361852680311681,4.02995450351278,-1.50062828218268,0.158949848700298,0.287806825659869,-5.83039171545023
"3923","16933766","OSM","5008","oncostatin M",2.00955168319406,3.34448913936611,7.94070903643479,3.71610053632417e-06,0.000174656725207236,4.74790735617405
"3924","16933818","SF3A1","10291","splicing factor 3a subunit 1",-0.402215576855259,7.14092499649795,-2.37997272425696,0.0345046221545432,0.0921430250717915,-4.44898268878957
"3925","16933885","SEC14L4","284904","SEC14 like lipid binding 4",0.0990502496145522,2.59552166491103,0.324900578464911,0.750775054890998,0.848107192531073,-6.88074890978753
"3926","16934045","PIK3IP1","113791","phosphoinositide-3-kinase interacting protein 1",-0.4723637141582,4.61143094055195,-3.01319928257308,0.0106513162556739,0.0375996035205657,-3.31233885613853
"3927","16934198","SLC5A4","6527","solute carrier family 5 member 4",1.16137251084728,3.04756621113755,4.26783286528655,0.0010595547457214,0.0073465439692801,-1.00304705682734
"3928","16934274","SYN3","8224","synapsin III",-0.350941430934625,2.79287459285758,-0.893030082885085,0.389163696288593,0.549566601338491,-6.52310813425858
"3929","16934308","LARGE1","9215","LARGE xylosyl- and glucuronyltransferase 1",-0.278300007925598,6.14227461164452,-1.80619426370929,0.0956704104612368,0.200098951314348,-5.38952342973455
"3930","16934403","RBFOX2","23543","RNA binding fox-1 homolog 2",-0.502343577267531,7.43850526159414,-3.86782117578943,0.00218229371975709,0.0120163118627629,-1.73286549505533
"3931","16934434","APOL3","80833","apolipoprotein L3",0.675032599441073,3.74437947981274,3.64305397003126,0.00329736800767721,0.0159066579842493,-2.14751900989636
"3932","16934491","MYH9","4627","myosin heavy chain 9",0.125658901577906,7.73569669901889,0.984431732447124,0.344075988585263,0.50378727300646,-6.43739568945281
"3933","16934643","PVALB","5816","parvalbumin",0.743851018320218,3.24393562596073,2.337057293354,0.0373180381645735,0.0981033524262459,-4.52314192036251
"3934","16934709","IL2RB","3560","interleukin 2 receptor subunit beta",0.282104135290301,6.10256517965101,0.982985624857918,0.344758982065321,0.504562745104495,-6.43880752016456
"3935","16934749","RAC2","5880","Rac family small GTPase 2",1.1359980433899,5.42349788411074,5.77625848498307,8.33172856853613e-05,0.00128090593413476,1.58617913886119
"3936","16934786","MFNG","4242","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase",0.368669048357197,4.3488405887029,1.78880166242151,0.0985546826422844,0.204313110203602,-5.41594473126042
"3937","16934836","LGALS2","3957","galectin 2",0.237665064376524,5.30035193587931,1.35123115016932,0.201213410629395,0.340931406803552,-6.02572971905089
"3938","16934866","MIR659","724029","microRNA 659",-0.633499268597491,3.43630308690647,-1.98015201562616,0.0707589175237858,0.159464198945056,-5.11759998664833
"3939","16935018","TPTEP2-CSNK1E","102800317","TPTEP2-CSNK1E readthrough",0.322677134086282,3.97559668495134,0.795957230562759,0.441311069475405,0.597003872768949,-6.60607748469779
"3940","16935020","TPTEP2","400927","TPTE pseudogene 2",0.393490768744953,5.58797868884326,1.17802609080003,0.261315044049277,0.41472575731892,-6.23294937678181
"3941","16935124","CBY1","25776","chibby family member 1, beta catenin antagonist",-0.792101908799394,6.14433589941629,-3.67070763196444,0.00313340738472676,0.015352062986971,-2.09638596245223
"3942","16935178","DNAL4","10126","dynein axonemal light chain 4",-0.769972210124018,5.24339471908092,-5.07176708261058,0.000262896730946872,0.00284049341482827,0.413963636270371
"3943","16935188","NPTXR","23467","neuronal pentraxin receptor",0.0304440655066602,3.00065352761457,0.0925267873928033,0.927785657389822,0.957920857622004,-6.93250501250679
"3944","16935204","APOBEC3B-AS1","100874530","APOBEC3B antisense RNA 1",-0.0606115227992259,5.58879570522316,-0.296109248631078,0.772140217967894,0.863523750766653,-6.89025791680121
"3945","16935228","PDGFB","5155","platelet derived growth factor subunit B",-0.142009254928905,4.35261880649066,-0.608195106642601,0.554242607064839,0.693725766499266,-6.74177270248961
"3946","16935259","SNORD83A","116937","small nucleolar RNA, C/D box 83A",0.711240603828586,2.34503124546795,1.97147140903643,0.0718451753520878,0.161510506941147,-5.13148102751888
"3947","16935342","MIR4766","100616283","microRNA 4766",0.5714012248128,1.29294927815246,1.55060375045799,0.146608425505921,0.271818382594805,-5.7618950646524
"3948","16935510","MIR378I","100616259","microRNA 378i",1.26148808687066,4.95806685885537,4.23210384924474,0.00112938947482049,0.00764545549827041,-1.06768756844881
"3949","16935512","TNFRSF13C","115650","TNF receptor superfamily member 13C",1.36555883790781,3.39582581790051,7.00737660894712,1.31901447241481e-05,0.000416787053572923,3.46429192290372
"3950","16935517","CENPM","79019","centromere protein M",0.122219666882625,4.14762130630968,0.497140484303733,0.627952102663591,0.75372579998658,-6.80593780436745
"3951","16935551","SNORD13P1","6076","small nucleolar RNA, C/D box 13 pseudogene 1",-2.410282688017,5.01228908322897,-5.62942796745999,0.000105257243438395,0.00149265659875999,1.34764838675718
"3952","16935581","CYP2D7","1564","cytochrome P450 family 2 subfamily D member 7 (gene/pseudogene)",-0.523538116600886,5.03678168432712,-1.51742508449971,0.154706288607414,0.282754867681868,-5.80753932746533
"3953","16935607","NFAM1","150372","NFAT activating protein with ITAM motif 1",0.823423610559092,5.26372155244437,3.75497252826833,0.00268337374899833,0.0137619635763126,-1.94075652292667
"3954","16935620","LOC101927372","101927372","uncharacterized LOC101927372",-0.0169970071656995,2.73559153147525,-0.0417945883296825,0.967340518649113,0.982117051799285,-6.93615663018686
"3955","16935623","RRP7A","27341","ribosomal RNA processing 7 homolog A",-0.127835809344155,5.60022412121448,-0.507491402963329,0.620883790984205,0.747265698168844,-6.80047734628194
"3956","16935767","MCAT","27349","malonyl-CoA-acyl carrier protein transacylase",-1.3947997207694,5.44350594066027,-6.67183541827454,2.13621251656635e-05,0.000537427294785117,2.9738338186842
"3957","16935989","MIR1249","100302149","microRNA 1249",0.780069557195553,3.55567446179811,1.70747119432817,0.113102923920552,0.225697781175266,-5.53749021116595
"3958","16936025","LOC105373066","105373066","uncharacterized LOC105373066",-0.0421484794221056,3.02812188025295,-0.0870452963634877,0.932051750880216,0.960437993036213,-6.93303235047325
"3959","16936027","LINC01589","100506737","long intergenic non-protein coding RNA 1589",0.00348218098446562,2.70818665389061,0.0104378451687895,0.991841161174164,0.995168472175359,-6.93703460062342
"3960","16936060","LINC00899","100271722","long intergenic non-protein coding RNA 899",-0.7046778167909,5.11972836906486,-1.84445445942172,0.0895918361758272,0.191152490932861,-5.33089134491295
"3961","16936070","PRR34","55267","PRR34 long non-coding RNA",-0.717915133966566,4.44858429701554,-3.95469770551795,0.0018627392282325,0.0107233806839631,-1.57332907315275
"3962","16936097","CELSR1","9620","cadherin EGF LAG seven-pass G-type receptor 1",0.889999217880725,2.94961317817173,3.93114601570946,0.00194429248279209,0.0110629042568351,-1.61652994020741
"3963","16936214","MIR3667","100500882","microRNA 3667",-0.240063760654635,4.42368212871528,-0.901528939466,0.384806710025377,0.545695722406677,-6.51544394916682
"3964","16936271","IL17REL","400935","interleukin 17 receptor E like",0.386253320321199,3.04616241743392,1.1488569961819,0.272700513198711,0.426621344947103,-6.2656588175362
"3965","16936432","MAPK11","5600","mitogen-activated protein kinase 11",0.828040733605812,3.76484507587193,3.45328813101259,0.00468583660339523,0.0202714035833929,-2.49891252804424
"3966","16936640","LOC105373098","105373098","uncharacterized LOC105373098",1.76091173631659,6.02816827617711,8.92362790997166,1.09063696175681e-06,8.06336090826944e-05,5.98033084971146
"3967","16936643","SYCE3","644186","synaptonemal complex central element protein 3",0.138771724573245,2.71766038004401,0.599655361392642,0.559738280993679,0.697288506046651,-6.74713994679308
"3968","16936732","RABL2B","11158","RAB, member of RAS oncogene family like 2B",0.236433005244002,5.6713119841712,0.896551472661676,0.38735434436816,0.54777382031861,-6.51994028422737
"3969","16936761","CHL1","10752","cell adhesion molecule L1 like",-0.0285518105451175,5.57226825545088,-0.0952641590755684,0.925656103617676,0.956777131133254,-6.93222963214923
"3970","16936803","LINC01266","101927215","long intergenic non-protein coding RNA 1266",-1.05938555711529,3.92665906138183,-5.10942182313784,0.000246802345115774,0.00271565122217692,0.478358957856316
"3971","16936851","CNTN4","152330","contactin 4",-0.566025536281479,6.59335645159291,-2.38990997352613,0.0338828160267195,0.0909253382772489,-4.4317416964005
"3972","16936925","LRRN1","57633","leucine rich repeat neuronal 1",-1.16308595242872,6.06039970462045,-6.00020624164262,5.86713714789889e-05,0.00105594714527631,1.94401234393523
"3973","16937137","LMCD1","29995","LIM and cysteine rich domains 1",-0.0926231165800537,6.43620701343935,-0.453579739553968,0.658115539278125,0.777729929678531,-6.82773030623144
"3974","16937152","LINC00312","29931","long intergenic non-protein coding RNA 312",-0.58900247487212,3.6911182348858,-1.89636513939026,0.081904353395509,0.178690532275348,-5.25025391784415
"3975","16937167","SRGAP3-AS2","101927416","SRGAP3 antisense RNA 2",0.0936147230531637,4.19293701257407,0.231566712632919,0.820723454475715,0.89380343105763,-6.90840963433772
"3976","16937405","JAGN1","84522","jagunal homolog 1",-0.84920371126132,6.29096690014845,-4.78272424406625,0.000429726977641238,0.00394365901377872,-0.0865427954952978
"3977","16937579","IRAK2","3656","interleukin 1 receptor associated kinase 2",0.619707433068089,4.87254555512798,2.91515613061899,0.0127935776179404,0.0430597139263673,-3.49206220620272
"3978","16937645","SLC6A1","6529","solute carrier family 6 member 1",0.113655926786579,4.65359077051771,0.448062163095111,0.661982841970788,0.780338068822605,-6.83035308912139
"3979","16937741","PPARG","5468","peroxisome proliferator activated receptor gamma",-0.035029342352086,4.58604557639198,-0.153799061829625,0.880289819153896,0.931701508571219,-6.9244245495744
"3980","16937834","HDAC11","79885","histone deacetylase 11",-0.559130935293849,5.08340473838032,-2.44262902398253,0.030760259109456,0.0848647819455852,-4.33985994295914
